case,base_mae,hybrid_mae,mae_improve_pct,base_rmse,hybrid_rmse,rmse_improve_pct,base_iou,hybrid_iou,iou_improve_pct,base_f1,hybrid_f1,f1_improve_pct,base_boundary_f1,hybrid_boundary_f1,boundary_f1_improve_pct,mean_uncertainty,max_uncertainty,corr_abs_error_uncertainty,high_uncertainty_mae,low_uncertainty_mae,high_low_error_ratio
case_000072,0.0025660498067736626,0.001526650390587747,40.50581611635862,0.003653955413028598,0.0029269419610500336,19.896615305876868,0.4127023325775094,0.8033336437284664,94.65207252677516,0.5842735912023647,0.8909428896003305,52.487277024942614,0.08952597275084395,0.19975654868235926,123.12692344409759,0.00016885755758266896,0.0037171158473938704,0.3937568577768764,0.003771936520934105,0.0006802883581258357,5.5446142364996645
case_000073,0.002223086543381214,0.0013080035569146276,41.162724374858875,0.0029515991918742657,0.0023075707722455263,21.819643446228934,0.4858648778150455,0.8254152823920266,69.88576867378299,0.653982586262496,0.9043589043589043,38.28486007973188,0.01928233004003379,0.11951925429135121,519.8382355410704,0.0001707110641291365,0.0029539461247622967,0.7451900085758638,0.005194402299821377,0.0004975222982466221,10.440541675593336
case_000074,0.002260001143440604,0.00146115617826581,35.34710446909953,0.00286035961471498,0.0025831800885498524,9.690373362118219,0.47145570885822835,0.8520877894541058,80.73549083066412,0.6408017666043825,0.9201375812809118,43.59161120243687,0.035622385166716994,0.16750069898946096,370.2119136760152,0.00013685805606655777,0.0026322961784899235,0.6854205670862773,0.005198981612920761,0.0004994753398932517,10.408885458935785
case_000075,0.0037071313709020615,0.0033529936335980892,9.552878003829669,0.007018197327852249,0.007238585036247969,-3.1402324286479404,0.6285503640217491,0.8359289373741493,32.993151419959155,0.7719139400387066,0.9106332171764151,17.970821608786157,0.2370931004321621,0.23980886450739858,1.1454420522091529,0.000359906698577106,0.0034815676044672728,0.06621927083153223,0.0030356515198946,0.0007044349331408739,4.309342669947038
case_000076,0.003911550156772137,0.003754177363589406,4.023284551529228,0.00778826093301177,0.007670991122722626,1.505725235682307,0.7785492319985794,0.9317879373256064,19.68259668481782,0.8754879741211474,0.9646896735628098,10.188797799445144,0.15093983186927365,0.19316886422524077,27.977394590276834,0.0003437407431192696,0.00882500596344471,0.13066757417840683,0.003300667740404606,0.0003879886644426733,8.50712413631653
case_000077,0.005064202472567558,0.004766713362187147,5.874352615083806,0.008891211822628975,0.008919404819607735,-0.3170883512976929,0.9216155361666197,0.9521962432209173,3.318163144416534,0.9592090809227389,0.9755128323061356,1.699707780884728,0.3515761999281059,0.1723775382818137,-50.97007752030333,0.00047616707161068916,0.00833006389439106,-0.03925846261863686,0.0032959235832095146,0.0006593510624952614,4.998738556267153
case_000078,0.0034904377534985542,0.0034488916862756014,1.1902824275066979,0.006734075490385294,0.006909772753715515,-2.609077720929567,0.7799741674622339,0.9168032605324946,17.542772411996058,0.8763881877839474,0.9565960987334751,9.152098586853723,0.2662451012181819,0.12023288807311641,-54.84127688246618,0.0003235025214962661,0.004541446920484304,0.09173945267208557,0.004104847554117441,0.0010799961164593697,3.8007984359924043
case_000079,0.0049013132229447365,0.0026046093553304672,46.85894908455568,0.006266542710363865,0.004092985764145851,34.68510543498405,0.8778306678085602,0.9530365740349692,8.567245254048256,0.9349412413559034,0.9759536372286134,4.386628170689268,0.10079728787117388,0.33151275395358193,228.89054949303684,0.0003034897963516414,0.003257851582020521,0.538427742077136,0.006631801836192608,0.0012473443057388067,5.316737167407703
case_000080,0.0030555804260075092,0.0023102611303329468,24.392069321127757,0.006664603482931852,0.006317866034805775,5.202671832076392,0.5260625501202887,0.8707621210310347,65.52444587282015,0.6894377299001576,0.9309169896503259,35.02553592260444,0.08379398026588541,0.15264325943199133,82.1649466317763,0.00027397056692279875,0.007731448393315077,0.3080342556032038,0.004399639554321766,0.0006060111336410046,7.259997882593481
case_000081,0.005690922960639,0.0052799442782998085,7.2216525365341635,0.009043988771736622,0.009126090444624424,-0.907803790561728,0.9989776611328125,0.9989776611328125,0.0,0.9994885691385825,0.9994885691385825,0.0,0.0,0.0,0.0,0.0003595431917347014,0.004784367047250271,-0.13753313830993355,0.0024160908069461584,0.0014976831153035164,1.613218965110187
case_000082,0.0062256865203380585,0.0048379176296293736,22.291017804624836,0.009933261200785637,0.008810545317828655,11.302590964467786,0.9980010986328125,0.998061985930323,0.006100924898172634,0.9989995494153856,0.9990300530797724,0.0030534212357442125,0.0,0.4430564230689152,44.30564230689152,0.0005291601410135627,0.007719878572970629,-0.10292198200738875,0.001988735282793641,0.0013670270564034581,1.454788529622128
case_000083,0.005551820620894432,0.005206869915127754,6.213289825475381,0.00907929614186287,0.009211546741425991,-1.4566173136851435,0.999053955078125,0.999053955078125,0.0,0.999526753682925,0.999526753682925,0.0,0.0,0.0,0.0,0.00032851495780050755,0.005750176962465048,-0.018626948557647946,0.0015956757124513388,0.0014757164753973484,1.0812888098578703
case_000084,0.0028193597681820393,0.0026557673700153828,5.802466219915702,0.00488954596221447,0.004966692067682743,-1.577776465635958,0.7565751741089717,0.9210193609162349,21.735340047462078,0.861420775222725,0.9588860785629484,11.3144825552905,0.07269249163079866,0.1905005156477403,162.06353830225325,0.0003001649456564337,0.003472068812698126,0.4993203944283228,0.007448566146194935,0.0010548933641985059,7.060965962937203
case_000085,0.0033261121716350317,0.002640475519001484,20.613756158936344,0.0049422080628573895,0.004719208460301161,4.512145173169806,0.7124529530978576,0.91212848440096,28.026486582009618,0.8320847026004629,0.9540451824676579,14.65721932947926,0.18826364118018268,0.26640929597612395,41.50862816955182,0.00029370648553594947,0.0033683825749903917,0.4071919906641587,0.006434826646000147,0.0025875887367874384,2.486804240577409
case_000086,0.005223745480179787,0.004888447932898998,6.418719069544874,0.009356088005006313,0.009040459990501404,3.373504121979414,0.8560137004347254,0.9280982886594197,8.420961976202749,0.9224217474625594,0.9627084823613569,4.367496214136326,0.17491102305056067,0.1842655145643086,5.348142930388023,0.00040633714525029063,0.004094082862138748,0.07858744731960782,0.004208751954138279,0.0025340509600937366,1.6608789715585337
case_000087,0.0035612178035080433,0.002965060295537114,16.740270909116347,0.005437611136585474,0.005227238405495882,3.868844715175692,0.85989503328213,0.9257729606389047,7.66115918885186,0.9246704979524416,0.9614559759233148,3.9782255465411365,0.15147215285227883,0.26207837149704655,73.02082697182955,0.00041749340016394854,0.004283146467059851,0.40968723182763833,0.0065679592080414295,0.0007171715842559934,9.158141988708332
case_000088,0.0027040746062994003,0.0019487462705001235,27.932969528269204,0.004524983000010252,0.004564513918012381,-0.8736147296473609,0.550059117433922,0.9024966477236447,64.0726640318003,0.7097266307423538,0.9487497902332606,33.67820075187195,0.15492725077832137,0.34135917542411187,120.33514033793047,0.00021953195391688496,0.004317753948271275,0.178304470924222,0.0026077914517372847,0.00045661506010219455,5.711137616535249
case_000089,0.004574396647512913,0.004547014832496643,0.5985885598958084,0.008285744115710258,0.008371440693736076,-1.0342653216062045,0.9029255953801365,0.9513373201025169,5.361651610064152,0.9489867576243981,0.9750618822301177,2.7476805546785017,0.3007687424127165,0.46569059798906337,54.83344254903996,0.0003753910423256457,0.0037300612311810255,0.09930795506375424,0.0046088313683867455,0.0013802355388179421,3.339162943880337
case_000090,0.003276622388511896,0.0031516961753368378,3.8126521265636164,0.006185748148709536,0.006191295571625233,-0.08968071092345387,0.8210335233441911,0.9301227029206751,13.286811862705388,0.901722579863796,0.9637964482912998,6.883920821510316,0.2564585548089572,0.44512680941985905,73.56676198672565,0.0003628753765951842,0.0036342854145914316,0.1557081754301495,0.0036240555346012115,0.0010911874705925584,3.321203394419477
case_000091,0.003770944895222783,0.0027781263925135136,26.328109540052424,0.005102076102048159,0.004268476739525795,16.338434508801754,0.9035071630902162,0.9434013378623377,4.415479633351624,0.9493078677186935,0.9708764931694868,2.2720369423067597,0.12674251174860363,0.2407081770442611,89.91905219750632,0.00029773591086268425,0.0030169356614351273,0.5727305837528482,0.006671898066997528,0.0007459879852831364,8.943707123542389
case_000092,0.005396620836108923,0.005155161954462528,4.474260634187739,0.009065800346434116,0.009227687492966652,-1.7856906213052797,0.99908447265625,0.99908447265625,0.0,0.9995420266845785,0.9995420266845785,0.0,0.0,0.0,0.0,0.000424783444032073,0.009326995350420475,-0.06244156924151262,0.0018204865045845509,0.0014028759906068444,1.2976817020721683
case_000093,0.004315507598221302,0.003601767122745514,16.538969269106754,0.008353055454790592,0.008667407557368279,-3.7633187553831107,0.5719982972240271,0.8290518298586459,44.93956256200917,0.7277339908498781,0.9065372739303044,24.569868293717093,0.15195914107713226,0.03944196307329771,-74.04436298223249,0.00030611653346568346,0.004266712348908186,0.2312055621633577,0.0048234714195132256,0.0006770113832317293,7.124653339451431
case_000094,0.002336279721930623,0.0015344497514888644,34.32080340872681,0.003844344522804022,0.0036405064165592194,5.3022850848998635,0.3162686567164179,0.7248639076539647,129.19245782357544,0.4805533507200363,0.8404882314916917,74.9000876244745,0.1787140640540839,0.07958055831089698,-55.470455706936605,0.00016745533503126353,0.004464640282094479,0.4412487886020826,0.006009311880916357,0.0007145018316805363,8.410491906468215
case_000095,0.0023299374151974916,0.0011232923716306686,51.788731993238734,0.003121410496532917,0.0020866196136921644,33.15138729718948,0.3588320927294202,0.8157861870862995,127.3448232796303,0.5281478037638212,0.8985487309993809,70.1320586010042,0.005408906514550641,0.02939443052895241,443.44497265533585,0.0001420564658474177,0.0022721337154507637,0.6399685858679857,0.004238635301589966,0.0005180514417588711,8.18188108697702
case_000096,0.003516780911013484,0.0035536345094442368,-1.0479355798178538,0.0064609963446855545,0.006677123252302408,-3.3451018401306993,0.8300218096889973,0.9493575656787631,14.377424134732067,0.9071168499680943,0.9740209619759506,7.375467891508077,0.29337019500892636,0.2966710245413035,1.125141404455457,0.0002936138480436057,0.0022965590469539165,0.15705158705572295,0.0041609881445765495,0.0011303419014438987,3.6811765852262286
case_000097,0.006289898883551359,0.004883459769189358,22.36028178513273,0.01009801123291254,0.00882047601044178,12.651354737127624,0.998046875,0.9980620746482742,0.0015229393182793513,0.9990224828934506,0.9990300975248394,0.0007622082104408309,0.0,0.16368638239339753,16.368638239339752,0.00043891265522688627,0.008553306572139263,-0.07095974374233237,0.001915325759910047,0.0012659814674407244,1.5129176908640714
case_000098,0.003988662734627724,0.0032359673641622066,18.870870277673873,0.006814348977059126,0.006747549399733543,0.9802781975279942,0.5806652022454458,0.8001435794993446,37.79774927189898,0.7347099201280197,0.888977511140395,20.997074734678268,0.040683406582127296,0.10324440111903609,153.77521154876095,0.00024320438387803733,0.0014108821051195264,0.6256927662219801,0.011622803285717964,0.0004724747850559652,24.599838189759463
case_000099,0.004747000988572836,0.004934114404022694,-3.941718485003149,0.009113789536058903,0.008715164847671986,4.373863219133491,0.9975127794308385,0.9982124577941424,0.0701422956909977,0.9987548412231584,0.9991054293556798,0.03510252146483354,0.04411764705882353,0.8463157894736842,1818.3157894736844,0.000510959536768496,0.007988589815795422,-0.09084668091839328,0.002419595140963793,0.0011567043839022517,2.0918007855293665
case_000100,0.0026560407131910324,0.0018596716690808535,29.983314644051585,0.0049720704555511475,0.005052352789789438,-1.6146660622771,0.41537262759503535,0.8511758511758512,104.91861876023741,0.5869445536767597,0.9196056124383769,56.67674342963907,0.07368306317248252,0.19620829150006752,166.28682773511912,0.0001725494075799361,0.004072160925716162,0.18511154111612382,0.004743409343063831,0.0004937609191983938,9.606692528760524
